record,candidate_id,input_hw,rounds,start_hw,best_hw,improvement,best_m2,best_state_diff
28,bit13_m916a56aa,42,16,130,92,38,"0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000200,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000002,0x10020000,0x71018035","0x10425082,0x31283005,0x116bf14c,0xb14d667e,0x41208041,0x09990921,0xc9d00970,0x361859b6"
29,bit13_m916a56aa,42,16,131,91,40,"0x00000000,0x00000000,0x00000000,0x00400000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x01000000,0x00000000,0x00000000,0x00801000,0x00418000,0xc52c0849","0x20204540,0xa2aa2a1e,0x08d2a21e,0xc52860a9,0x40820809,0x58232206,0x73131950,0xf609a8df"
30,bit13_m916a56aa,42,16,125,84,41,"0x00020000,0x00000000,0x00000000,0x00000000,0x00002002,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000080,0x00000000,0x00010000,0x10500000,0x00000403,0xeb4327e1","0x0202c240,0xe0405867,0xa8141081,0x355a2d04,0x18408201,0xc4816c0f,0xb8dd6250,0xdf018220"
31,bit13_m916a56aa,42,16,129,84,45,"0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00100000,0x00000000,0x00000000,0x00000000,0x00000000,0x01000000,0x00010000,0x00100000,0x80000000,0xc0000108,0xa140aa85","0x00042812,0x1010c805,0x29200e56,0x16ce8543,0xd0d00084,0x7456f452,0x11a48401,0xc49c927c"
32,bit13_m916a56aa,42,16,113,80,33,"0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x40000000,0x00100080,0x000c9000,0xa542711c","0x10002045,0x484d2466,0x8112e552,0x150075b4,0x0a220200,0x25aa5dec,0xb1024140,0x0213148a"
33,bit13_m916a56aa,42,16,129,89,40,"0x00000000,0x00008000,0x00000000,0x00100000,0x00000000,0x00000000,0x00010000,0x00000200,0x00000100,0x00000000,0x00040000,0x00100000,0x00000180,0x10000000,0x00000000,0x51a68832","0x0002a20c,0xc77e9428,0x708d506d,0x2d570b96,0x12100800,0x802b4089,0x2c11c998,0x0c0a7b14"
34,bit13_m916a56aa,42,16,125,97,28,"0x00000000,0x00000000,0x20000040,0x02000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00020000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x50049d80","0x41220509,0x0a119499,0xf539025e,0x90264d4c,0x10054850,0x03930a38,0x3bc29f5a,0x0195bce1"
35,bit13_m916a56aa,42,16,130,83,47,"0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00800000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000010,0x00000000,0x00000008,0x0002c004,0xe11810b2","0x02000400,0x4aa80118,0x1430388c,0xe2d7061e,0x11444051,0xd1672542,0x1ace801c,0x1ef08051"
36,bit13_m916a56aa,42,16,119,92,27,"0x00000000,0x00000000,0x00800000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000200,0x00001800,0xe3b08041","0x1d220141,0x2a36315c,0x038d531a,0x989cf614,0x08010d08,0x0ac423f0,0x0c082d46,0x06415747"
37,bit13_m916a56aa,42,16,127,91,36,"0x00000000,0x00000020,0x00000400,0x00000000,0x00004800,0x00000000,0x02000000,0x00000000,0x00800000,0x00000000,0x00000000,0x00000000,0x00080000,0x00000000,0x00020010,0x842e9101","0x07100000,0xca3b9207,0x675320f9,0xa584e085,0x0041410b,0x4bbc1730,0x0b041481,0x63174923"
38,bit13_m916a56aa,43,16,129,82,47,"0x01800000,0x00000000,0x00000000,0x00100000,0x00000001,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00010000,0x00800004,0xc0006000,0xc0158360","0x12281400,0x812b1a70,0x421bbebe,0x0884204c,0x80c0a021,0x8c0e4811,0x30904ad1,0x8021e661"
39,bit13_m916a56aa,43,16,127,87,40,"0x00000000,0x00000000,0x08000000,0x00000000,0x44000000,0x00000000,0x00000000,0x00000000,0x00000020,0x00000000,0x00000008,0x00000000,0x00000000,0x00000040,0x8020108c,0x86014a94","0x00042805,0x8889223a,0x72492c29,0x24084762,0x192a8090,0x10496323,0x38e00744,0x921f4d9e"
40,bit13_m916a56aa,43,16,121,89,32,"0x00000000,0x00000000,0x00000008,0x80000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00120000,0x00000000,0x00000000,0x01000000,0x00000800,0x00001001,0x00000002,0x43a018b8","0x40000014,0x70286c84,0x46b0de81,0x4e8540c7,0x03861a00,0x5434601f,0x09caa4ca,0xe868ec82"
41,bit13_m916a56aa,43,16,126,86,40,"0x00000000,0x00000100,0x00000000,0x00000000,0x00000004,0x00000000,0x00000000,0x00000000,0x00000000,0x00000001,0x00000000,0x00000000,0x00000800,0x00000000,0x22001000,0xf4c1aade","0xe008a000,0x262b0425,0x48c61104,0x1db4a525,0x018c088c,0x90083862,0x0a0ed601,0xf2c03bf4"
42,bit13_m916a56aa,44,16,131,94,37,"0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000040,0x00000000,0x00000000,0x00000010,0x00000001,0x00000000,0x00000400,0x00000020,0x20000804,0x00521680","0x00200281,0x79d6137a,0x0d4e1302,0x304d2f32,0x40c80061,0x546080d8,0xebbc84aa,0x214c0ff0"
43,bit13_m916a56aa,44,16,137,92,45,"0x00000400,0x00000000,0x00000000,0x00000000,0x00000000,0x00000400,0x00000000,0x00000000,0x00000000,0x00000000,0x00001000,0x00000000,0x00000000,0x00082080,0x00000800,0xf5140844","0x08401660,0x21134247,0x0e90e91f,0xba0d94ab,0x11110904,0x342a11d3,0x624701c4,0x22ad3094"
